CODE_LIGNE;LIB_LIGNE;STATUT;RG_TRONCON;PKD;PKF;IDGAIA;X_D_L93;Y_D_L93;X_F_L93;Y_F_L93;X_D_WGS84;Y_D_WGS84;X_F_WGS84;Y_F_WGS84;C_GEO_D;C_GEO_F
990316;Raccordement de Valenton;Exploitée;2;011+337;014+181;79e29188-e28c-11e8-92ff-01b064e0362d;659228.5794999972;6850846.296999998;659275.6982999966;6848192.5359000005;2.445393809128633;48.756436595181704;2.4462878684435543;48.73257196718203;48.7564365952,2.44539380913;48.7325719672,2.44628786844
741000;Ligne de Tessonnières à Albi;Exploitée;1;339+167;354+912;79df54b2-e28c-11e8-92ff-01b064e0362d;614999.5078999996;6315196.581700001;630327.5309000015;6313879.622299999;1.941481584116218;43.93064543192012;2.132525882002322;43.920476587490704;43.9306454319,1.94148158412;43.9204765875,2.132525882
824301;Raccordement sud de Villeneuve-lès-Avignon;Exploitée;1;000+028;000+871;79e0c442-e28c-11e8-92ff-01b064e0362d;842829.891900003;6317581.18;842096.5898000002;6317777.1085;4.779147548279;43.94275147128984;4.770071004972195;43.94466261071648;43.9427514713,4.77914754828;43.9446626107,4.77007100497
611000;Ligne de Limoges-Bénédictins à Périgueux;Exploitée;1;402+752;499+246;79ddf622-e28c-11e8-92ff-01b064e0362d;564787.7730000019;6526422.350400001;519568.4228999987;6457624.0145;1.258340804282797;45.82401912425377;0.7019478298390961;45.19429931109937;45.8240191243,1.25834080428;45.1942993111,0.701947829839
539000;Ligne de La Rochelle-Ville à La Rochelle-Pallice;Exploitée;1;000+502;004+531;79e63714-e28c-11e8-92ff-01b064e0362d;380580.385300003;6570111.2194;377924.7681000009;6570986.146000002;-1.140831956307868;46.15542617140306;-1.175793724870114;46.16203509586562;46.1554261714,-1.14083195631;46.1620350959,-1.17579372487
679305;Raccordement TGV du SOLER;Exploitée;1;000+000;004+590;79de2f50-e28c-11e8-92ff-01b064e0362d;686130.9816000015;6175975.204500001;684922.3297000006;6173346.898800001;2.830988947773419;42.683265215552794;2.8163345875057;42.65961051717929;42.6832652156,2.83098894777;42.6596105172,2.81633458751
840000;Ligne de Bricon à Châtillon-sur-Seine;Exploitée;1;032+920;042+708;79e4ae18-e28c-11e8-92ff-01b064e0362d;825870.3388999999;6757749.701200001;817761.1590000018;6753946.262899999;4.684936573784732;47.90805368674384;4.575398911895291;47.87533770637098;47.9080536867,4.68493657378;47.8753377064,4.5753989119
284000;Ligne de Lens à Ostricourt;Exploitée;2;210+230;224+567;79db68e4-e28c-11e8-92ff-01b064e0362d;689031.4623999968;7035448.144900002;702166.8100000024;7038770.711800002;2.845893872851415;50.4164964792935;3.03046136525154;50.44641511718036;50.4164964793,2.84589387285;50.4464151172,3.03046136525
014330;Raccordement de PETIT - CROIX;Exploitée;1;000+000;003+060;79d69f48-e28c-11e8-92ff-01b064e0362d;996308.1374000013;6729929.189399999;998332.8316999972;6731036.1644;6.945157133678401;47.60310931058609;6.972810278228126;47.61214745484902;47.6031093106,6.94515713368;47.6121474548,6.97281027823
907000;Ligne de St-Rambert-d'Albon à Rives;Exploitée;1;000-210;021+990;79e5445e-e28c-11e8-92ff-01b064e0362d;841827.2211000025;6468345.410500001;862749.4852000028;6472758.159400001;4.809695158161042;45.2998461021997;5.07802647003165;45.334931019542;45.2998461022,4.80969515816;45.3349310195,5.07802647003
119000;Ligne de Colmar-Central à Metzeral;Exploitée;1;000-092;024+214;79d72d50-e28c-11e8-92ff-01b064e0362d;1023673.8171000034;6783917.999699999;1003578.8306000009;6775907.094799999;7.348360508528765;48.075409878327164;7.073344933558618;48.01306200590617;48.0754098783,7.34836050853;48.0130620059,7.07334493356
906000;Ligne de Givors-Canal à Chasse-sur-Rhône;Exploitée;1;001+214;003+996;79e39bc0-e28c-11e8-92ff-01b064e0362d;837983.9697000012;6500992.1943;839966.7292999998;6499721.235800002;4.7700085487763975;45.5945259988453;4.795063408181971;45.582681217251555;45.5945259988,4.77000854878;45.5826812173,4.79506340818
544000;Ligne de Saintes à Royan;Exploitée;1;000+358;037+260;79dd0aaa-e28c-11e8-92ff-01b064e0362d;418781.5124000013;6522570.599300001;387108.9355000034;6510836.640700001;-0.6181335072126171;45.74473561539646;-1.017287632067372;45.625412373658826;45.7447356154,-0.618133507213;45.6254123737,-1.01728763207
939506;Voie du chantier Arenc au chantier Mourepianne;Exploitée;1;000+000;000+180;79e632e0-e28c-11e8-92ff-01b064e0362d;;;;;;;;;;
862300;Raccordement supérieur de Longvic;Exploitée;1;001+355;002+565;79e2deca-e28c-11e8-92ff-01b064e0362d;854250.195600003;6690206.7239000015;855250.0556000024;6690395.319400001;5.041313527893703;47.29423306025201;5.054604432352254;47.295696878046044;47.2942330603,5.04131352789;47.295696878,5.05460443235
070331;Raccordement de Toul n° 1;Exploitée;1;000+000;001+624;79d8531c-e28c-11e8-92ff-01b064e0362d;908022.3396999985;6845415.240200002;909009.0247000009;6844392.324299999;5.825884320070018;48.67539246439241;5.838777091271167;48.665879327283996;48.6753924644,5.82588432007;48.6658793273,5.83877709127
990311;Raccordement de Noisy-le-Sec;Exploitée;1;061+206;062+283;79e28fb2-e28c-11e8-92ff-01b064e0362d;660729.3233999982;6866505.933400001;661619.7062999979;6866184.177099999;2.464362563675397;48.897360509476414;2.476535788687989;48.89452075429797;48.8973605095,2.46436256368;48.8945207543,2.47653578869
316000;Ligne de Creil à Beauvais;Exploitée;1;050+384;084+217;79da41e2-e28c-11e8-92ff-01b064e0362d;661326.9930000007;6907260.256700002;636869.4125000015;6924800.3774;2.468774686253201;49.263823093329606;2.130185109183464;49.41953399558777;49.2638230933,2.46877468625;49.4195339956,2.13018510918
946000;Ligne de Coni à Vintimille;Exploitée;1;037+648;084+648;79e22e80-e28c-11e8-92ff-01b064e0362d;1065352.050999999;6349906.743700001;1063902.0222999975;6320575.348299999;7.569969642614644;44.15298911419887;7.530843378910319;43.8901960603123;44.1529891142,7.56996964261;43.8901960603,7.53084337891
782000;Ligne de Lyon-St-Paul à Montbrison;Exploitée;1;000+000;042+398;79e0396e-e28c-11e8-92ff-01b064e0362d;841874.4078999981;6520167.018100001;814104.0371999964;6513001.2533;4.825581871273259;45.766349841169024;4.466623966153665;45.70704962349252;45.7663498412,4.82558187127;45.7070496235,4.46662396615
005300;Raccordement de Troyes-Preize;Exploitée;1;001+420;002+860;79d68046-e28c-11e8-92ff-01b064e0362d;776914.0072000027;6803259.302099999;777425.2071999982;6802212.393199999;4.037697216674659;48.32510455223077;4.044406539711743;48.3156255442715;48.3251045522,4.03769721667;48.3156255443,4.04440653971
570345;Raccordement de Monts-Sud;Exploitée;1;000+000;006+071;79e61604-e28c-11e8-92ff-01b064e0362d;522141.5860000029;6686570.0046;522806.2832000032;6681937.315499999;0.647866279744274;47.25559425696558;0.658467808580482;47.21408409155579;47.255594257,0.647866279744;47.2140840916,0.65846780858
472000;Ligne de Ploërmel à La Brohinière;Exploitée;1;059+800;074+538;79e6da0e-e28c-11e8-92ff-01b064e0362d;311383.3118999973;6793041.898600001;320899.5539999977;6802458.9507;-2.226599300062893;48.121951658159645;-2.107153829639361;48.21210514837887;48.1219516582,-2.22659930006;48.2121051484,-2.10715382964
720000;Ligne de Figeac à Arvant;Exploitée;1;237+672;408+110;79df190a-e28c-11e8-92ff-01b064e0362d;623624.1605999991;6389711.246599998;724266.4460000023;6473895.673599999;2.037564386868146;44.602300920171196;3.309967085666559;45.36402910202193;44.6023009202,2.03756438687;45.364029102,3.30996708567
988000;Ligne de Grigny à Corbeil-Essonnes;Exploitée;1;000+000;010+697;79e27dcc-e28c-11e8-92ff-01b064e0362d;655335.1846999973;6841385.719799999;661278.7470000014;6835309.017900001;2.393423226230959;48.6710898007523;2.47468704724485;48.616815244185844;48.6710898008,2.39342322623;48.6168152442,2.47468704724
002000;Ligne de Gretz-Armainvilliers à Sézanne;Exploitée;1;115+470;131+721;79d65cfc-e28c-11e8-92ff-01b064e0362d;741331.1291000023;6848045.590999998;753630.0578000024;6846313.390000001;3.561948427312084;48.73121179160675;3.7289419331209013;48.71472822172354;48.7312117916,3.56194842731;48.7147282217,3.72894193312
168000;Ligne de Berthelming à Sarreguemines;Exploitée;1;026+150;027+664;5f60d75a-f73d-11e8-94ff-0130b2273146;995766.8693000004;6884149.683600001;995162.9644000009;6885538.160500001;7.043008160887775;48.989114685854084;7.03573662539051;49.00186128757293;48.9891146859,7.04300816089;49.0018612876,7.03573662539
631000;Ligne de Niversac à Agen;Exploitée;1;511+246;651+565;79de21d2-e28c-11e8-92ff-01b064e0362d;527881.6591999978;6451027.230500001;510788.0529000014;6347967.129500002;0.8101025841287071;45.13705192568566;0.63205388891444;44.205179934200075;45.1370519257,0.810102584129;44.2051799342,0.632053888914
974000;Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly;Exploitée;1;014+782;030+115;79e26a6a-e28c-11e8-92ff-01b064e0362d;642016.5931999981;6860339.047400001;630603.0138000026;6863820.474300001;2.20998370580944;48.84049030729682;2.053920539857886;48.8706692893482;48.8404903073,2.20998370581;48.8706692893,2.05392053986
340311;Raccordement de Rouen-Martainville;Exploitée;1;136+772;137+980;79dadae0-e28c-11e8-92ff-01b064e0362d;563741.6213999987;6927954.624499999;562623.8778999969;6928152.885899998;1.1218728780271099;49.436444470911105;1.106406740903918;49.437986028025016;49.4364444709,1.12187287803;49.437986028,1.1064067409
284306;Raccordement de Sallaumines;Exploitée;1;000+000;001+203;79db6b66-e28c-11e8-92ff-01b064e0362d;689710.6530999988;7035975.510299999;690402.1393000036;7035349.4750000015;2.855422800780274;50.42124218579253;2.8651539823863;50.415633226659935;50.4212421858,2.85542280078;50.4156332267,2.86515398239
259000;Ligne de St-Just-en-Chaussée à Douai;Exploitée;2;193+599;223+965;79e53310-e28c-11e8-92ff-01b064e0362d;717838.7659000009;7008107.656800002;706481.7128000036;7031029.468699999;3.249417829296462;50.17086045393437;3.090995518670929;50.376891146772245;50.1708604539,3.2494178293;50.3768911468,3.09099551867
163000;Ligne de Sarreguemines vers Sarrebruck;Exploitée;1;000+000;001+495;79d77b24-e28c-11e8-92ff-01b064e0362d;996968.6283000037;6897312.387200002;996077.064000003;6897894.734000001;7.068669692711919;49.10675765152767;7.056885733331099;49.112398906024396;49.1067576515,7.06866969271;49.112398906,7.05688573333
005000;Ligne de Paris à Strasbourg (LGV);Exploitée;1;000+000;301+475;79e4a68e-e28c-11e8-92ff-01b064e0362d;673778.3242999986;6863983.0814;952060.307599999;6878129.092799999;2.642498841464221;48.87533659476043;6.442795132714842;48.95365913025092;48.8753365948,2.64249884146;48.9536591303,6.44279513271
242370;Raccordement d'Aulnoye-Aymeries;Exploitée;1;000-001;001+066;79e4c708-e28c-11e8-92ff-01b064e0362d;758853.9988999963;7010360.065299999;759672.6270999983;7010145.4978;3.823185329252858;50.18858515658622;3.8346028380380552;50.18658130486312;50.1885851566,3.82318532925;50.1865813049,3.83460283804
861300;Raccordement de Lyon (Dijon-Perrigny);Exploitée;1;000+091;001+522;79e2ddb6-e28c-11e8-92ff-01b064e0362d;853222.9970000014;6690232.1745;854399.0109999999;6690184.595800001;5.027734447779778;47.29470033731733;5.043274463976509;47.293999274176855;47.2947003373,5.02773444778;47.2939992742,5.04327446398
830366;Raccordement de Lyon-Guillotière à Lyon-Part-Dieu;Exploitée;1;512+496;513+398;79e109de-e28c-11e8-92ff-01b064e0362d;843420.2391000018;6517733.283;844034.8872999996;6517216.704399999;4.844734310755975;45.744116775286756;4.852481439832705;45.739336758442995;45.7441167753,4.84473431076;45.7393367584,4.85248143983
226301;Raccordement de Vémars;Exploitée;1;000+000;002+309;79d7f646-e28c-11e8-92ff-01b064e0362d;667063.308799997;6883516.734700002;668261.0856999978;6882862.950599998;2.549429793326039;49.050678361844746;2.565864081201223;49.04486021692857;49.0506783618,2.54942979333;49.0448602169,2.5658640812
081316;Raccordement de Reims n° 1;Exploitée;1;000+000;001+378;79d87a7a-e28c-11e8-92ff-01b064e0362d;776065.2040000036;6908965.621100001;775229.3421000019;6909533.186799999;4.045121799216119;49.27579778574814;4.033740616291702;49.28099840629089;49.2757977857,4.04512179922;49.2809984063,4.03374061629
990306;Raccordement de Versailles-Matelots;Exploitée;2;019+900;021+443;79e28f24-e28c-11e8-92ff-01b064e0362d;633438.5456999987;6855380.613499999;631893.8074999973;6855792.724100001;2.093893747650297;48.79507054179896;2.072801145070574;48.79861541124083;48.7950705418,2.09389374765;48.7986154112,2.07280114507
203000;Ligne de Longwy à Villerupt-Micheville;Exploitée;1;243+535;243+565;79e6e5d6-e28c-11e8-92ff-01b064e0362d;900434.6974000037;6938029.8478999995;900454.3778000027;6938055.771600001;5.766963241395181;49.50999625372433;5.767247239746769;49.51022289792332;49.5099962537,5.7669632414;49.5102228979,5.76724723975
323000;Ligne d'Abbeville à Eu;Exploitée;1;175+825;210+296;79da7590-e28c-11e8-92ff-01b064e0362d;615571.6323999986;7001392.2465;586107.8981999978;6996443.1818;1.821026233063388;50.10514547847399;1.411076303629869;50.0560662349935;50.1051454785,1.82102623306;50.056066235,1.41107630363
752350;Raccordement d'Heyrieux (LGV);Exploitée;1;415+863;419+081;79df9ce4-e28c-11e8-92ff-01b064e0362d;860150.0882000029;6508514.811799999;862459.0700000003;6506622.649799999;5.056740872414586;45.65740969827057;5.085738741600116;45.63983166567112;45.6574096983,5.05674087241;45.6398316657,5.0857387416
